company_id,factset_entity_id
10377,0MH423-E
10379,07Z55T-E
10381,07WHY6-E
10388,0C722P-E
10390,06HYMB-E
10396,0MG4SF-E
10401,0M5N2L-E
10403,0MH5BC-E
10416,064FF4-E
10418,0M77D3-E
10428,0M5HN4-E
10430,07XLDR-E
10435,07Y5RK-E
10436,07R5B2-E
10440,06JKW2-E
10442,09N7B1-E
10446,073HN5-E
10449,07Z26T-E
10457,0MH5F2-E
10461,07XYS5-E
10473,085SVT-E
10474,07ZKRW-E
10485,0B1CYS-E
10486,0KRCHD-E
10488,07YF16-E
10491,06J79Q-E
10501,06125C-E
10505,0BL9YM-E
10506,0M97Y4-E
10512,0DMS6S-E
10515,09P8MM-E
10516,07ZLH9-E
10517,06HVZC-E
10522,0MBS58-E
10528,07ZKG6-E
10534,086976-E
10546,0M5HQV-E
10563,0C27YY-E
10572,0MMFX2-E
10575,0MGKTJ-E
10576,07482W-E
10577,060TCL-E
10579,0KRTFJ-E
10580,0MHCS0-E
10581,0ML4LC-E
10593,0M72FS-E
10599,07XK84-E
10601,0MHKGB-E
10605,0MH0N4-E
10606,0MGTTT-E
10620,05HWFN-E
10630,0MHKJ5-E
10631,0MCT61-E
10636,0D8TNB-E
10637,0610WB-E
10639,0GGY6V-E
10649,0MGZ8K-E
10650,0MH08Z-E
10653,0MHC52-E
10655,0KLWLT-E
10656,0801WK-E
10658,07PWDT-E
10659,001VWN-E
10660,07WHTN-E
10665,0M6KKC-E
10666,07YNQ4-E
10674,0M941K-E
10676,0MCJPQ-E
10696,07ZPM4-E
10702,063R51-E
10706,076TXH-E
10716,07VBDR-E
10718,05QY81-E
10722,072BMJ-E
10727,0M9635-E
10752,09MSSP-E
10757,07R4WR-E
10763,0034R9-E
10764,07WST0-E
10765,0M6QN9-E
10776,07Y22G-E
10778,0038YJ-E
10779,0D1C9Y-E
10784,07QCVH-E
10786,072DQF-E
10801,07XF0G-E
10807,066S0S-E
10811,0645QB-E
10814,07QT2K-E
10826,0MHKK2-E
10830,0LSC32-E
10833,0MF8RD-E
10835,0MGXC4-E
10837,07SWFK-E
10842,0MH5BM-E
10845,0MFYLP-E
10854,07C352-E
10857,000C32-E
10861,0MHGV3-E
10865,000XLL-E
10868,003FDP-E
10874,05QB8L-E
10875,0BP95Y-E
10886,0M9LXH-E
10894,06VRQP-E
10897,07822C-E
10898,07PJP7-E
10912,0MHMX9-E
10918,07XKRM-E
10925,07TR34-E
10926,0M7861-E
10927,07Z41K-E
10929,0895NZ-E
10937,0MGP35-E
10958,000WF5-E
10967,0MGTLR-E
10968,07YXNB-E
10970,07Z31V-E
10977,0MDWFH-E
10980,0834RP-E
10985,05TPK8-E
10987,07Q27G-E
10991,0M97ZQ-E
10996,0MC28P-E
11002,07Z5FN-E
11003,07ZQ01-E
11009,0FJZZN-E
11015,0M5TKS-E
11025,06FZRR-E
11029,0658X7-E
11039,0MB9CF-E
11041,0MB65J-E
11042,0M5TRF-E
11049,002JQR-E
11052,000VSW-E
11057,07YJJT-E
11064,072K9H-E
11066,0MFN12-E
11069,07RDDD-E
11074,0MD79N-E
11075,0M9NLN-E
11093,064QW6-E
11094,0MGK5B-E
11099,07ZT29-E
11105,05MQ9V-E
11112,0MM7K1-E
11114,0BGKXT-E
11115,0MB32K-E
11124,07ZDRZ-E
11130,0MPJS5-E
11137,0MDJ4W-E
11145,07Y4HV-E
11148,0MHPYS-E
11161,0M6DHM-E
11166,0MHKLW-E
11167,0MGPS8-E
11170,07QXY0-E
11178,07D86Y-E
11179,0GYZTR-E
11197,0MH8GB-E
11208,0MH0GB-E
11217,0MGTK1-E
11230,065BX3-E
11232,0C5X8D-E
11237,05N2S1-E
11240,0M6DG8-E
11249,0MK6MK-E
11251,0C5X46-E
11280,060Q7Z-E
11281,0MFYZ9-E
11292,07YD4S-E
11296,0MG5MM-E
11297,0633GJ-E
11301,0MHF44-E
11302,080GY9-E
11307,07HJK3-E
11311,07SL2J-E
11312,0MKSMC-E
11313,0066QP-E
11318,0M793B-E
11320,0M6YLS-E
11326,0MHK8P-E
11327,00DK6C-E
11328,05V9PD-E
11333,05S8QJ-E
11342,0MH246-E
11354,0M9LYH-E
11355,0C5X81-E
11361,0MD28C-E
11362,0MH3HS-E
11371,0C3DVQ-E
11375,0M77CQ-E
11380,07WPT2-E
11383,0MH3L4-E
11395,07P5Y9-E
11396,07P1YT-E
11399,0MKCT3-E
11416,0CMMB7-E
11421,0B1DY6-E
11423,0C9KRT-E
11424,0MHBTM-E
11428,005R5J-E
11432,07X3JQ-E
11433,0GQH23-E
11447,0MBFR2-E
11457,0M77B8-E
11464,0MKZ4M-E
11465,0C6JXN-E
11474,0DT48B-E
11476,0M6KM4-E
11482,0MGGDQ-E
11495,0614X9-E
11498,0MH0P5-E
11500,0GD8RH-E
11503,0LNMFV-E
11511,07RZW3-E
11514,0MG5XP-E
11523,09MYH0-E
11524,07Q4FX-E
11528,05TT4N-E
11535,05PD0P-E
11543,070J6N-E
11544,0C37H5-E
11548,07YGYJ-E
11560,09SHNM-E
11562,0MH5FP-E
11564,0020LX-E
11566,0H5DLV-E
11567,0MGWYB-E
11584,0MHK7B-E
11588,05N7Z3-E
11597,0MBC3J-E
11598,0MHHZY-E
11600,06L1DR-E
11601,072HKV-E
11603,0025S1-E
11605,0C1HHR-E
11616,0BHSFD-E
11618,0MC2B6-E
11624,002VWC-E
11627,06SZ1X-E
11633,0H1RBN-E
11635,05VKC1-E
11647,0MHBYP-E
11651,07CRJS-E
11655,05WY73-E
11667,00B9JZ-E
11669,006K8K-E
11682,07PD6N-E
11709,0MF1PV-E
11714,0BZ79S-E
11717,072M4Z-E
11719,0MH5DG-E
11721,06RX1W-E
11730,0MC3WJ-E
11735,05TK0P-E
11751,05X9VY-E
11760,06VJKC-E
11761,0D3D69-E
11772,06NT94-E
11782,00491V-E
11853,0M5HQG-E
11865,07P3S1-E
11879,0FV1Z3-E
11881,0GF0BC-E
11889,068LBH-E
11914,0642T1-E
11916,097P83-E
11920,06442V-E
11926,002JLT-E
11938,05MTXZ-E
11940,08958N-E
11942,064FXT-E
11945,0C6FRT-E
11947,0M5TMW-E
11962,0MC2BF-E
11963,000F2P-E
11968,0MGQY0-E
11971,0F02JN-E
11976,05Z60X-E
11984,07S4Q5-E
11986,07T1HD-E
11994,0MGG2Y-E
12006,05KWJ8-E
12017,061444-E
12019,07YLJS-E
12021,07ZD70-E
12025,006LBL-E
12036,0MMYCQ-E
12042,00GLK2-E
12045,005NVB-E
12048,09Q7Z7-E
12058,05LX29-E
12060,0M6KGM-E
12064,002Q0G-E
12068,06DYTP-E
12072,0MH07C-E
12080,0MBR18-E
12105,099R4N-E
12106,003LD3-E
12109,0651KC-E
12110,05M40Q-E
12121,0GZ4J9-E
12148,05Z9CF-E
12154,06H81G-E
12160,0MM6DT-E
12162,0M6VFC-E
12228,05H8TL-E
12236,0MDRK0-E
12239,05P87R-E
12252,002QK2-E
12256,002CB8-E
12261,07QT8Y-E
12282,007VGZ-E
12283,063Z3F-E
12300,0MLHQB-E
12321,07PDY9-E
12330,063XHB-E
12336,07XS3C-E
12340,05NMW7-E
12363,085HXG-E
12383,0653F2-E
12389,000QVP-E
12395,002RPP-E
12403,05LPHB-E
12425,09RXS0-E
12436,0CSNJZ-E
12440,05VLJ4-E
12457,0650KM-E
12460,0F1XXG-E
12471,0L3V1N-E
12477,086QRB-E
12499,000TM7-E
12506,0MN09S-E
12515,0M5Z02-E
12519,063N8Z-E
12529,05MFJT-E
12535,0JRV8S-E
12537,0MP6B3-E
12548,05TKJ6-E
12552,005JL2-E
12570,0MD3GZ-E
12576,006N5Q-E
12577,05SGSY-E
12581,07V0N2-E
12584,0892YP-E
12607,0M5Z51-E
12611,003J3Q-E
12614,0C8YS8-E
12619,003MYN-E
12621,064VFN-E
12632,0MLVBT-E
12650,0FQRYB-E
12654,000X72-E
12679,0M72JK-E
12685,07NLV2-E
12718,05M9MJ-E
12734,002L44-E
12735,0H2NL8-E
12742,07LGJB-E
12746,002QN8-E
12749,06PJMM-E
12771,0DL69Y-E
12776,07VZN0-E
12779,003MZW-E
12785,05JM5P-E
12789,0M74M9-E
12792,0H1YFB-E
12813,0644NM-E
12817,0659SC-E
12832,0061XB-E
12848,06W1BV-E
12866,0657CK-E
12879,008Q4J-E
12881,07PQM0-E
12883,0MF8QN-E
12890,07XWMN-E
12901,0MHHYT-E
12915,0MHK8G-E
12925,0CY8ZC-E
12928,05TW9L-E
12931,0BXRC0-E
12933,0MGZ55-E
12937,0DDL3D-E
12952,0MGZRG-E
12953,0651XG-E
12958,0F924V-E
12963,0MHK6Y-E
12971,0659YG-E
12997,0FJ4VF-E
13002,07R897-E
13003,0059MP-E
13009,05TXN0-E
13016,06ZB6Z-E
13018,0M92V6-E
13019,05J5V6-E
13021,071S26-E
13023,0M631Q-E
13031,05ZC2J-E
13035,0C7RRQ-E
13039,0MHBZ1-E
13046,06L5Y6-E
13047,0803BZ-E
13051,003K2Q-E
13054,0MB0T2-E
13056,07S7N9-E
13058,0M72K6-E
13059,063CTH-E
13063,07X12D-E
13075,05P9GW-E
13078,06M6MG-E
13083,05M59T-E
13087,09WK5Y-E
13099,07RBCF-E
13106,0FY27Q-E
13107,06JYBM-E
13111,05V93X-E
13112,07P6YR-E
13124,07YWF5-E
13127,000JC2-E
13146,07T4TN-E
13152,066JRL-E
13153,094L6C-E
13165,0LNKQR-E
13169,0885FY-E
13182,07RCM5-E
13189,080MDT-E
13190,071B9Y-E
13193,0M5FRK-E
13197,07ZL5X-E
13198,06DVY5-E
13200,07ZDCW-E
13202,07SHGY-E
13207,0B9RXN-E
13247,07R5GF-E
13248,05Q8MF-E
13257,0MC86B-E
13268,07Y5FN-E
13270,0MH0Q5-E
13281,0D6KC9-E
13286,07YTV9-E
13287,0MFDWV-E
13290,06GD2G-E
13291,07ZFVJ-E
13293,07X4JC-E
13295,0MG0HP-E
13296,07VMMV-E
13312,0086X3-E
13314,064V7Y-E
13317,07B5FZ-E
13318,0M6YMR-E
13319,073ZWN-E
13325,07Y1V1-E
13327,0JY775-E
13334,0J4K9H-E
13335,065103-E
13338,003KB0-E
13341,007BFS-E
13344,0M45V8-E
13345,06H8M5-E
13350,06JH32-E
13352,0MMNC5-E
13359,0GK7RV-E
13364,065BM1-E
13377,082P28-E
13385,06RQ58-E
13395,06L5ZF-E
13403,0M6VGB-E
13415,06S972-E
13422,07PMQM-E
13429,0B8QG8-E
13434,0MGP5Z-E
13436,07XZ8C-E
13441,0MBR3Y-E
13454,0MHHTS-E
13467,0M6YLG-E
13480,0C32WS-E
13483,0D18S0-E
13490,0M72H7-E
13491,0MG2JM-E
13494,0M5JNK-E
13497,06453M-E
13498,0MFXBF-E
13507,0MB91J-E
13546,0M6784-E
13547,0MH70X-E
13548,064M8W-E
13556,07FYF7-E
13559,07YZ9K-E
13562,0MHKBG-E
13573,0802NB-E
13583,06QLK1-E
13587,0MGFSR-E
13588,07RRD9-E
13599,07PPNQ-E
13602,0M5710-E
13610,000VP0-E
13612,0MB9PQ-E
13624,07S0HM-E
13625,07VGM9-E
13630,08988P-E
13640,07QCKQ-E
13647,07Y0SC-E
13650,06V630-E
13655,0MM1JS-E
13658,0BZK58-E
13666,0M9J5X-E
13684,0MH5BV-E
13687,07WNY1-E
13694,0KN807-E
13706,0M84DL-E
13709,0MG22R-E
13710,0808GV-E
13714,0M6DDQ-E
13727,0M6YLV-E
13733,0FDS0J-E
13740,0645B2-E
13747,0ML4N3-E
13748,064F89-E
13754,064KNP-E
13756,09505T-E
13772,0MB8Y7-E
13774,0M5HNL-E
13778,064X5Z-E
13780,0M6VC0-E
13781,0DXF61-E
13783,0M72HT-E
13792,0MGGSX-E
13801,070GDZ-E
13804,05NDYD-E
13819,0M7C5D-E
13834,0MHCF9-E
13841,064LYG-E
13851,05XC64-E
13853,0804Q3-E
13856,07YDZP-E
13857,06G0H2-E
13861,07Y66C-E
13864,07SZ3J-E
13882,0898SS-E
13889,0MM1FR-E
13892,07VS5B-E
13895,000XYH-E
13896,0MBCXM-E
13899,0038VH-E
13900,0MHC7W-E
13908,09DCK0-E
13915,088L3X-E
13918,0G3F9N-E
13920,0M6KGF-E
13921,0MLP2C-E
13922,05SJTK-E
13925,0892TW-E
13943,000Y6J-E
13956,009QZT-E
13958,0061XB-E
13973,07KRTQ-E
13983,009Z90-E
13992,09V5K8-E
14003,07XX69-E
14005,0FTJ65-E
14006,05J62H-E
14007,0MDY46-E
14011,064R4Z-E
14015,061SC2-E
14017,0MP6MT-E
14023,001SVH-E
14028,0M5TL7-E
14032,0M9LCZ-E
14036,0M9TDW-E
14045,082J06-E
14047,0MGP6R-E
14052,0MH5L1-E
14055,008F4J-E
14077,0MGYS3-E
14078,09T8QS-E
14084,009Y81-E
14087,05L59R-E
14089,0MH82R-E
14090,0CV8P1-E
14096,075027-E
14106,064XT8-E
14116,0MFLR2-E
14119,005WMD-E
14132,0MGTKM-E
14149,0M67D2-E
14151,0MBWMF-E
14194,0MH5G0-E
14205,0M6VBY-E
14228,0F07TK-E
14243,0MHF3B-E
14246,0038VH-E
14251,07DBN3-E
14264,0MGFSH-E
14270,07R1ZX-E
14273,0021NB-E
14278,0MHCCV-E
14311,0MFXXN-E
14321,0MF8RY-E
14326,06L3VH-E
14364,0M679P-E
14368,07T046-E
14370,0MHMZ2-E
14375,0MLKBN-E
14379,07QQ9M-E
14388,066M7S-E
14390,0MG3QP-E
14396,05P0MK-E
14398,086F8M-E
14414,063CCV-E
14430,0M6ZQX-E
14435,0MGSBR-E
14439,07Y1WT-E
14441,0MF8S2-E
14445,0G349R-E
14451,06513M-E
14457,063RMY-E
14458,064DPC-E
14464,000LD9-E
14465,0010HF-E
14469,0MMWY7-E
14488,0MDJ6T-E
14508,0865XM-E
14509,0MGNZ8-E
14510,0M5N5K-E
14516,07T79R-E
14518,005P6X-E
14519,007355-E
14520,06XQS7-E
14528,0MH047-E
14538,0800QY-E
14539,0MGWK6-E
14541,0MG2Q8-E
14549,0MDXLK-E
14556,06PHYZ-E
14561,07JLJV-E
14573,060N2S-E
14579,0MKJN2-E
14585,0FNXVT-E
14587,06LC6K-E
14588,07TLMB-E
14591,0MHHWG-E
14593,07W994-E
14595,0MFZBC-E
14601,0805NM-E
14604,06RD7R-E
14607,07PF66-E
14608,06THKJ-E
14617,0MM3BK-E
14620,07X417-E
14634,07V8YQ-E
14638,0MH6YV-E
14640,0MH8JC-E
14647,0MHGSF-E
14649,0M5HQZ-E
14650,000XZN-E
14651,05NQ17-E
14657,07ZZBT-E
14662,0M6KMH-E
14665,07VJ7K-E
14670,0M77DL-E
14672,002WN6-E
14673,07Y8P6-E
14683,06CXB2-E
14687,0M5TLH-E
14689,07KQQN-E
14691,0M77CX-E
14696,070QZT-E
14703,0BL97N-E
14706,09YJ19-E
14717,0M6TWY-E
14728,0MHN16-E
14729,0MHL3L-E
14730,0M6VH2-E
14735,0M6202-E
14744,05L6S5-E
14753,0FNPTS-E
14759,0M9C7H-E
14768,07LB42-E
14773,0MH587-E
14775,0MGWKC-E
14785,0M6782-E
14786,0828MK-E
14787,0636RJ-E
14790,0700XF-E
14791,06KNKN-E
14792,0M9TGG-E
14798,0MC2BF-E
14807,06JL89-E
14809,0DH6FC-E
14827,06VPX1-E
14844,05W7T8-E
14846,0MH5M2-E
14852,064L6L-E
14853,0MFDTR-E
14854,05G9WT-E
14855,085254-E
14856,0MH9SC-E
14865,07Y843-E
14872,07P8VH-E
14876,0BLKXP-E
14878,004SWJ-E
14879,06LHQ8-E
14881,0016KY-E
14884,07PLRN-E
14885,0C5SHD-E
14893,0M6PVY-E
14894,0MG618-E
14898,07SR13-E
14900,0KNRTT-E
14902,0MFGPZ-E
14911,0M7C4G-E
14912,0MGK6V-E
14913,0MH67B-E
14916,06WTQG-E
14931,0MHHV0-E
14933,05MT38-E
14945,06QMYS-E
14951,07P3QG-E
14961,0MHF3N-E
14964,00BC8C-E
14975,0CZY09-E
14979,07QR5P-E
14981,07YH3R-E
14993,0MH04V-E
15002,05MQ33-E
15003,0MCJTW-E
15004,0MFRZR-E
15006,0M6KPC-E
15010,07YHRZ-E
15014,006D4P-E
15015,0M631G-E
15020,0M5ZNJ-E
15040,081HGH-E
15045,0608YD-E
15049,0BPPP7-E
15051,078FR8-E
15059,05SM80-E
15063,0MGV2Q-E
15066,07XGP0-E
15072,072TX0-E
15074,06K6M2-E
15085,006HQQ-E
15088,06SQDR-E
15090,0MHBW8-E
15099,0CQ448-E
15100,05KSQS-E
15120,0MF3Z7-E
15122,0M5N65-E
15123,05ZM6Q-E
15125,0070F2-E
15133,0MHL3Q-E
15135,06RFKZ-E
15147,07RGQ7-E
15150,0MH0DP-E
15157,05YJ4C-E
15167,0MHM7K-E
15169,0C9SN5-E
15179,0JZCDM-E
15186,0MG6DY-E
15187,0M93SK-E
15188,07GCWZ-E
15193,0M9CJ7-E
15195,07YD5Y-E
15207,063Z3F-E
15209,05ZC2H-E
15210,07XLD7-E
15211,084GF7-E
15213,0C6J4H-E
15218,0MB45G-E
15224,0MH70S-E
15228,07QZY8-E
15235,06R2NC-E
15242,0MGWJ5-E
15247,0C14FW-E
15257,0MF306-E
15262,0M6SF7-E
15263,0C7RRT-E
15269,0FSTRV-E
15275,0MG5ZS-E
15279,0MH5L5-E
15280,0MBX7Y-E
15284,0MMMK6-E
15295,0MBX8G-E
15302,06PZKY-E
15313,0MG8YN-E
15317,0MK6KR-E
15324,08070G-E
15325,0M5YZD-E
15329,0M5Z3F-E
15332,0MH0JR-E
15333,0MGPT7-E
15335,0MH3S0-E
15336,0MG7D9-E
15338,06W3N9-E
15343,0H59CX-E
15345,05X74W-E
15363,0GVGHG-E
15365,0M5TQC-E
15377,0M5ZRR-E
15401,0KNQ2R-E
15407,07RTCP-E
15409,06M0MZ-E
15413,0M9KVC-E
15416,0MFN0J-E
15417,0MHK9K-E
15421,0655J1-E
15426,000HM2-E
15433,0MH071-E
15441,07XCZ2-E
15444,06503P-E
15447,0M5Z59-E
15448,0M79VY-E
15451,0BH84Z-E
15455,000T00-E
15458,0ML830-E
15471,070HLJ-E
15474,07SZXK-E
15481,0MGSP7-E
15486,0MB1QS-E
15489,0MHK0D-E
15496,07QLJ6-E
15503,09PZGZ-E
15510,064XVZ-E
15513,0LK61R-E
15517,005X57-E
15520,0M5N51-E
15523,0C6QQG-E
15534,0M6YQ9-E
15536,006MLL-E
15548,0MHF0C-E
15554,0MH64Y-E
15557,05W7T8-E
15558,07VK42-E
15559,05NYT8-E
15561,0MH537-E
15564,07RV22-E
15571,07ZFFF-E
15584,07P6WK-E
15586,06ZT1B-E
15593,0L2HHY-E
15601,009101-E
15604,0M67DD-E
15612,0MDJ48-E
15617,0MFDWQ-E
15621,0M6DCV-E
15632,060DMZ-E
15642,07275C-E
15644,0MH07W-E
15645,064L1F-E
15647,07XGGH-E
15650,087TW7-E
15651,0MH6Z4-E
15664,0M07GR-E
15665,080JDM-E
15672,0MBH8S-E
15673,0MLC7X-E
15678,07TWVW-E
15682,0CQFYB-E
15686,0ML53M-E
15702,00157H-E
15708,06MNMH-E
15710,00263W-E
15711,0MH6FC-E
15718,0MC82F-E
15719,0027L0-E
15724,09M9B2-E
15729,0M5N6K-E
15730,0MD25H-E
15740,0MG3MG-E
15748,0MF2FS-E
15759,083RTH-E
15760,088BFK-E
15761,06TP6Q-E
15763,0MFRWC-E
15770,088N3G-E
15776,07YLKB-E
15779,0MJCFQ-E
15785,0MGHV6-E
15800,0MG95Z-E
15808,0MH422-E
15814,0MGMV7-E
15817,07RB97-E
15818,0M5TLC-E
15820,0MH99H-E
15821,0MB8ZK-E
15823,0ML86M-E
15826,064HR0-E
15828,0MHCKS-E
15836,05RB1V-E
15841,0MG91P-E
15844,07B5MY-E
15849,005TQQ-E
15852,0MGTVM-E
15860,0M756G-E
15863,063TM7-E
15870,05ZNR6-E
15872,082JXQ-E
15874,0MG60T-E
15876,000TG8-E
15878,0DDB7N-E
15879,0HLWJL-E
15880,0M62ZS-E
15887,07PMZC-E
15891,0MGSB7-E
15900,0M678R-E
15921,0DBHD7-E
15928,07R897-E
15936,094PFR-E
15946,0MGP0P-E
15947,05YSVG-E
15948,0MH5CJ-E
15957,0MB7GM-E
15961,0MHKB2-E
15965,0MH542-E
15970,064LWQ-E
15978,0MBVN0-E
15994,05WSV1-E
15997,0MH9HB-E
16000,094YSR-E
16002,0MH71R-E
16003,0MF8KV-E
16010,0649DL-E
16014,05T5YZ-E
16016,0MBMV4-E
16020,0MD9QL-E
16021,075X2H-E
16024,0DDD13-E
16032,0M6VH0-E
16034,072WVX-E
16036,0M9ZJQ-E
16043,0M99MZ-E
16061,09LCNS-E
16074,086YX6-E
16075,07LF8B-E
16077,0MGK6Y-E
16094,0MKSR3-E
16097,0MGR0S-E
16107,072W5R-E
16110,0MGNSD-E
16113,07QHZ3-E
16115,0MBYR5-E
16117,05RWCT-E
16120,0641YB-E
16125,0607BJ-E
16135,0MGG79-E
16139,0MHF0K-E
16143,0MFLXW-E
16148,0MKSLR-E
16149,0MGMW4-E
16150,009GRQ-E
16151,07TLRW-E
16152,0M5W5W-E
16158,07WY0N-E
16162,0C269D-E
16168,0MH5M3-E
16169,0MHF2K-E
16171,0MM1CJ-E
16176,07KJF5-E
16188,07ZB6G-E
16192,008QR0-E
16196,07W7PC-E
16197,0M61MR-E
16209,0MBGNC-E
16216,0MFN26-E
16218,0C6QRW-E
16225,0MGFR6-E
16230,0633P9-E
16239,0MGNZ0-E
16245,0086CT-E
16247,07VJ4X-E
16260,0MB17M-E
16263,0D1FDT-E
16267,002SB9-E
16279,0M6DC7-E
16286,07P7CK-E
16288,0M5N5Q-E
16289,087LL0-E
16291,0MM683-E
16297,0MH54F-E
16298,07Z337-E
16300,0BGFSZ-E
16304,0MHCL5-E
16305,0MGFTC-E
16306,0MHDZ2-E
16308,0M7BJL-E
16310,0MGTJ5-E
16311,0MDGSB-E
16328,09SPJ2-E
16329,0M9S6D-E
16337,07ZXGL-E
16340,0MDN19-E
16342,06773B-E
16348,0M5N3F-E
16351,0644LF-E
16356,0066MK-E
16358,0M747K-E
16379,07W4D8-E
16386,05LB3B-E
16402,07QD1J-E
16405,05VCHZ-E
16407,088HGK-E
16411,0LG9LC-E
16412,09ZLCB-E
16414,0705F9-E
16415,0MGV2H-E
16416,0M7NMJ-E
16417,0M5Z0R-E
16425,0MG922-E
16427,0M5N35-E
16430,0MH0PM-E
16432,0MCR1D-E
16435,0M5TSP-E
16436,0MHC05-E
16438,0HHVHY-E
16441,0JWX0F-E
16448,0MH5R1-E
16450,082Z8N-E
16455,00F8WR-E
16458,05MNP2-E
16459,0M5Z21-E
16460,0M72S5-E
16464,0M62ZM-E
16465,05PFRQ-E
16469,0MGRY4-E
16477,06PJSW-E
16481,0MGKTM-E
16483,0C5KGH-E
16486,06J968-E
16489,07ZQ5V-E
16493,0CBHW9-E
16497,0MH70K-E
16510,0MH0H7-E
16516,0MH554-E
16521,0MGSCV-E
16522,07DMNV-E
16523,0MKKVP-E
16524,0BXVVZ-E
16547,004SLG-E
16553,065BRM-E
16554,0MGV49-E
16563,0M6DDB-E
16574,06N40Q-E
16576,0767KR-E
16580,080H2H-E
16586,0M72FW-E
16599,0MC29V-E
16602,0M5HPY-E
16609,0M989K-E
16620,0M6KGV-E
16628,0M6311-E
16630,0MH0CS-E
16637,075H9V-E
16638,0MDTM7-E
16639,07STPB-E
16641,07PJCF-E
16648,0MHCFT-E
16649,0MM681-E
16657,089WX7-E
16667,0MB0J2-E
16668,0M7C2W-E
16671,0MH5DV-E
16672,07XXF9-E
16676,07VZFX-E
16693,0MCF09-E
16694,07HXX8-E
16697,07VLJM-E
16698,0M9RH6-E
16702,0MFB31-E
16710,0MH65L-E
16721,0M73D5-E
16723,087N94-E
16725,06VRXB-E
16726,0M77BY-E
16728,0CKCRX-E
16730,0B5Y30-E
16732,0M7DMT-E
16735,0MG915-E
16748,08XP6Q-E
16756,0MGTRW-E
16757,0M6QTS-E
16761,0M5W8D-E
16764,07P7KH-E
16765,05LR59-E
16774,0M9J34-E
16781,0M5N2R-E
16792,0MDT7K-E
16803,0MLKGP-E
16808,0MHDYY-E
16809,07W82P-E
16811,0MF8CP-E
16814,0MGK7V-E
16818,0MMFQZ-E
16819,0MGTK5-E
16821,07336W-E
16823,0MF28G-E
16827,0MH5HK-E
16828,0MDH0Z-E
16830,09XNBF-E
16843,0MH0F4-E
16852,07WQMC-E
16854,07WQTQ-E
16864,0LCXGF-E
16873,0MHBWY-E
16874,088753-E
16878,0M6312-E
16880,0MKXPR-E
16882,006L86-E
16888,0MB1J6-E
16891,07R80X-E
16894,0MH0DJ-E
16899,0DC274-E
16902,00920X-E
16911,07QDT5-E
16912,0MDWH5-E
16921,0781XH-E
16922,06P7N7-E
16928,06JJ96-E
16929,0MHDZX-E
16931,0MH43J-E
16935,0802DC-E
16937,0M76QM-E
16938,0M5Z1Z-E
16941,0MFGN3-E
16943,0MGLZJ-E
16944,0MF8HY-E
16946,06FXCG-E
16948,0M6SS1-E
16949,05NX40-E
16953,0066CL-E
16955,05P2SK-E
16964,065FZ4-E
16971,0M96MX-E
16982,073KDK-E
16987,0MCD6S-E
16998,0MB11B-E
17005,0MH43Y-E
17009,080V0Z-E
17014,0MH08X-E
17015,0M6KMW-E
17017,06JWJG-E
17018,07Z180-E
17023,0097L4-E
17024,0MLNV5-E
17027,07WTYV-E
17028,0MDNFW-E
17030,0MH09T-E
17031,0FFCBB-E
17037,0M5Z16-E
17039,07RQK7-E
17042,06JWZ8-E
17043,0721SG-E
17045,0M5N6C-E
17047,0MH093-E
17049,0MD9WV-E
17050,08DX4J-E
17059,0ML5CG-E
17068,0MHHVW-E
17071,0MGNZ1-E
17074,06NMPQ-E
17076,0MFNBQ-E
17080,0D42DQ-E
17084,07Q1K9-E
17085,0M6K0S-E
17093,001RKX-E
17105,0MM1JY-E
17113,0MGZ7Z-E
17119,06DS7V-E
17127,0MHFR2-E
17141,071DCH-E
17146,0HFGRS-E
17148,0M9LP3-E
17160,07CK59-E
17162,005RR9-E
17176,0MGL04-E
17206,07WGB0-E
17208,0053CW-E
17229,0M5HQG-E
17246,07PLM3-E
17247,0MN0BN-E
17258,0M5NP8-E
17264,0017ZH-E
17276,0M9HY6-E
17284,07PCFC-E
17286,0LPW16-E
17289,06KX10-E
17291,0C6FRT-E
17302,0MMX53-E
17351,0M7N8L-E
17355,05M6S8-E
17359,05SLPB-E
17360,0MBR18-E
17366,064H3K-E
17369,0MB7DD-E
17376,07B511-E
17379,05M40Q-E
17391,0CFZX8-E
17418,07PSFD-E
17426,0FQ7N2-E
17431,064SJS-E
17470,0MMJVQ-E
17517,0FB29V-E
17542,09SDH2-E
17544,0GN2Q8-E
17545,001C52-E
17546,0647FS-E
17547,0M6F6X-E
17549,00F8BV-E
17555,07PM23-E
17559,06RKWL-E
17563,05L57B-E
17565,00766T-E
17573,0BFFTG-E
17580,0MLQK1-E
17585,06ZTB7-E
17587,0L3V1N-E
17608,0M5Z02-E
17617,06KZTH-E
17633,089BCW-E
17643,0MH49F-E
17681,08980D-E
17698,00D5P9-E
17701,0M72JK-E
17723,0C8W2T-E
17727,0726W7-E
17728,07VMS9-E
17767,0M7DM1-E
17773,0642M2-E
17784,064BNQ-E
17804,09XDWB-E
17806,0MH23W-E
17808,0M9RJB-E
17814,0MGTMB-E
17822,0FTYFC-E
17825,0MFYPH-E
17832,07059G-E
17837,0M67DR-E
17838,0MFYSY-E
17841,0MH0LK-E
17842,0MH5SF-E
17845,0MH71G-E
17846,0D6B9P-E
17847,0MH5DS-E
17848,0MGMQ1-E
17855,0MLP89-E
17858,07RFCL-E
