company_id,factset_entity_id
13120,06875P-E
13129,0834JV-E
13132,05LV8C-E
13139,003THK-E
13144,06JQT1-E
13151,0LTJJ9-E
13159,07S0CM-E
13166,0LFK31-E
13174,-9999
13175,07VKVV-E
13176,09HT8R-E
13179,0GSHS1-E
13181,07HH0Y-E
13196,0670P3-E
13210,064702-E
13220,07T378-E
13244,07X9X5-E
13256,05Z81N-E
13260,007FM2-E
13265,05LC16-E
13269,07DLB4-E
13274,05KYK3-E
13277,05MD30-E
13278,0641ML-E
13280,080JXV-E
13283,0M7NMH-E
13284,05LDW1-E
13321,0JLFNJ-E
13324,0088FM-E
13342,0637WQ-E
13349,0B5S3V-E
13353,0LK3DX-E
13355,0M7T0Y-E
13388,009VQS-E
13421,0605DV-E
13423,06ZGQY-E
13440,05VC49-E
13456,05VD96-E
13461,083MQ5-E
13472,06ZSDQ-E
13477,07N7KV-E
13499,05SQ02-E
13506,05XB5Q-E
13509,082SBM-E
13513,0CJT6G-E
13521,07QHRN-E
13523,0J8774-E
13528,07RNYD-E
13534,003LRY-E
13540,0M845T-E
13541,05M09Z-E
13568,0M8Y63-E
13570,08045K-E
13574,0C9KQ0-E
13580,07L1ZL-E
13589,080RV5-E
13597,003NNK-E
13603,07T622-E
13605,0JDLTK-E
13607,05KSZD-E
13635,00DD2D-E
13638,07P6FH-E
13641,0LKCSP-E
13643,0652JW-E
13644,06416G-E
13648,07P8NJ-E
13652,008KJV-E
13663,070SW6-E
13665,0699FZ-E
13672,07PBC5-E
13673,0645YG-E
13675,0M83Z4-E
13678,07PGQY-E
13688,086M37-E
13689,006XT6-E
13693,0061PM-E
13698,05Z60X-E
13705,002TBM-E
13711,001DPF-E
13716,06439N-E
13749,07P8JM-E
13750,0954G3-E
13751,084HFJ-E
13758,06T92B-E
13759,070NHD-E
13761,06R3PW-E
13776,0M7T4H-E
13787,006G15-E
13803,0DFSGT-E
13808,0M8X5Z-E
13812,088M7Y-E
13827,09GY2R-E
13831,05MJWG-E
13849,07D7TN-E
13863,07VVXV-E
13872,064JK1-E
13874,0CGF3R-E
13883,0738VC-E
13884,064P2X-E
13906,06XGP6-E
13912,07Y1D4-E
13914,07T4HZ-E
13932,063PJM-E
13936,07RD77-E
13941,0038BP-E
13950,05MFY1-E
13951,0BVYKC-E
13972,09R7CX-E
13978,05YLZB-E
13982,05LQ16-E
13986,07VHRT-E
13988,00CJXN-E
13996,075S14-E
14012,07X981-E
14024,07PGT9-E
14025,07HJHT-E
14029,0LK2XC-E
14030,083J2L-E
14031,07V81T-E
14043,0861QG-E
14057,07WW35-E
14060,06DYN2-E
14061,05VJPQ-E
14072,06GWS6-E
14075,06477R-E
14079,09L984-E
14095,05L8VK-E
14100,064QD8-E
14109,064JKP-E
14120,07891F-E
14139,06FZN3-E
14143,07R3YH-E
14158,0672WF-E
14171,072P2M-E
14187,065221-E
14206,0H46W2-E
14208,0LTL9P-E
14211,06K8F2-E
14217,0M7T51-E
14231,07Y6FV-E
14233,05PTV4-E
14247,0C5ZHM-E
14256,0M84DS-E
14257,0CT31Y-E
14277,083P14-E
14286,0M8T2P-E
14288,0651NQ-E
14291,003Z23-E
14302,070GV2-E
14310,07RFPL-E
14312,064PPM-E
14324,07X5LB-E
14325,0M7T3X-E
14327,06SYDD-E
14336,008BV3-E
14345,063X4N-E
14356,0BD805-E
14357,064SK5-E
14360,0011GT-E
14366,080G92-E
14374,0JN56Q-E
14381,06MCFC-E
14386,0M7GZX-E
14389,06MDBX-E
14397,0639QL-E
14402,05MH09-E
14408,08583P-E
14411,05PY0C-E
14413,002MLD-E
14421,009LYQ-E
14450,06GTYT-E
14454,07X437-E
14463,0M83PQ-E
14489,-9999
14494,06TDH5-E
14495,0KQ4B1-E
14500,07PLYJ-E
14513,06JGZW-E
14537,07SMZZ-E
14548,001XPP-E
14557,0725SH-E
14565,004S8K-E
14567,06JMSC-E
14576,0848RK-E
14583,065D1S-E
14586,0645XF-E
14590,007YHP-E
14609,062Z1R-E
14611,0C4WCP-E
14612,066T6N-E
14614,064M4H-E
14621,0M79MD-E
14635,083VF1-E
14636,06ZQN4-E
14644,064CSQ-E
14659,05VS9X-E
14669,07ZCPC-E
14674,0M7NSY-E
14690,05R3NZ-E
14698,001D88-E
14712,0M7T70-E
14714,0CC2Z6-E
14733,-9999
14740,09JJFZ-E
14741,07PJ1V-E
14743,076T12-E
14747,0CJ7PP-E
14755,079RVZ-E
14765,078CHZ-E
14778,07XL5W-E
14779,07QWYQ-E
14796,000F3C-E
14819,000Y5N-E
14821,0094NY-E
14838,07SMTW-E
14847,0M85F0-E
14859,06KJHZ-E
14882,05VGLC-E
14888,06BY0B-E
14910,07XXJX-E
14925,05SHRF-E
14946,008M2V-E
14952,0M7T02-E
14958,074RNL-E
14967,080214-E
14973,079DDV-E
14989,0BLL1C-E
14999,0BPX4M-E
15000,066JBP-E
15008,003MZW-E
15012,07WT7N-E
15026,062FQR-E
15032,05KR04-E
15043,05WRQN-E
15053,0642ZG-E
15054,07DL1B-E
15060,05NTY1-E
15069,004VTY-E
15076,06FLXJ-E
15096,07H8K1-E
15098,05MYXG-E
15105,0831GB-E
15107,0M7HQB-E
15108,05TX9V-E
15126,06MFX9-E
15139,0M8TS7-E
15148,07CSS4-E
15153,07XSLC-E
15159,008XX4-E
15161,063T38-E
15162,0M7P4G-E
15163,06FMMC-E
15174,07RMM4-E
15177,0M7PS6-E
15181,0B4QN9-E
15190,0C51WN-E
15192,005XL6-E
15243,07614T-E
15248,002PM2-E
15253,0JFSC7-E
15256,084DKR-E
15264,0700SF-E
15265,0C14FW-E
15277,06YFJ2-E
15278,-9999
15283,06W7L8-E
15286,084GCL-E
15291,07RSYK-E
15297,07XHXQ-E
15298,0JVZJX-E
15307,07QGSS-E
15318,-9999
15326,0B5PTF-E
15340,008YHM-E
15354,06R73Z-E
15367,07QMR9-E
15373,07PGHL-E
15393,0M8Y65-E
15398,09X2KT-E
15399,07PMWR-E
15408,05SWJ3-E
15410,05SX3X-E
15418,086943-E
15419,09ZHRX-E
15436,0C5GQY-E
15463,007QZ1-E
15464,0L53YC-E
15469,06XSRN-E
15482,06XCGZ-E
15483,05HZ0V-E
15487,063XW3-E
15501,070GP1-E
15504,07XK1X-E
15524,076YSX-E
15527,0G1MF9-E
15535,063NG7-E
15547,009QXR-E
15549,06JGWD-E
15560,07SZVZ-E
15562,00BPJ5-E
15566,003LJ1-E
15574,000MZT-E
15581,0G357P-E
15585,07TJ2Q-E
15596,06GHJC-E
15602,0GGPVR-E
15611,0868G9-E
15613,06047P-E
15616,062WG0-E
15643,0659JX-E
15646,07RS63-E
15653,064GXY-E
15655,074TVC-E
15661,0JHV7C-E
15695,05VN4M-E
15698,06HLS7-E
15699,0M7DRH-E
15701,0793TP-E
15709,05NQ14-E
15720,-9999
15725,0BVJXS-E
15733,06ZYV6-E
15738,06Y49J-E
15739,07VPSY-E
15742,0M7P5G-E
15749,07363H-E
15750,07W9VN-E
15755,06GWS1-E
15769,070JFP-E
15771,0CHSJV-E
15788,0828C8-E
15798,0BN6J8-E
15804,0LLY1M-E
15811,0GWF0D-E
15813,07THPM-E
15830,0813RX-E
15843,05L2ZP-E
15851,0D658Z-E
15857,06JYK3-E
15859,006V8C-E
15873,05SKY7-E
15903,0DF7N1-E
15905,0G88R3-E
15906,05SVYX-E
15908,07K99F-E
15918,07Y0TM-E
15926,07X70M-E
15937,06JMGH-E
15955,06W88Q-E
15967,075RXG-E
15971,09GP3H-E
15980,07YQCJ-E
15986,008BCH-E
15991,0FPPDS-E
16004,006P1J-E
16008,06JWGT-E
16015,085H3P-E
16023,070BFH-E
16027,0830YG-E
16044,07HGN6-E
16049,0HLW7M-E
16053,07ZGJ9-E
16072,07WJX3-E
16089,06Q111-E
16105,062TRX-E
16121,0M7SD3-E
16130,062VN4-E
16145,0873QQ-E
16159,064X1Y-E
16160,05MS7H-E
16173,07S12F-E
16186,05MC8M-E
16194,0GKSLN-E
16195,07ZKRN-E
16215,0B42G1-E
16238,07YCFW-E
16249,06JYDK-E
16261,06T8JB-E
16309,0M8WKZ-E
16313,0092F9-E
16321,0GD0MQ-E
16336,0CQ0M9-E
16346,07TXYV-E
16359,05MLC2-E
16367,008XQN-E
16368,0DW1JS-E
16380,002QRY-E
16381,0D2RGD-E
16391,0M85HD-E
16408,07PN1R-E
16424,0DLXXB-E
16431,07T0BN-E
16437,05SCQB-E
16444,0059MJ-E
16446,07PJ85-E
16451,005WNK-E
16452,07P8D6-E
16456,09SNG6-E
16463,0M5NP8-E
16466,083FDH-E
16480,09YLVV-E
16498,0D0C43-E
16528,05LR2G-E
16533,0M7JW2-E
16534,07DBMP-E
16541,0702GN-E
16555,0736N4-E
16558,0737HG-E
16577,0023NZ-E
16595,0BBQHM-E
16601,0GZBDZ-E
16617,007G8D-E
16624,0M7XD0-E
16655,064FFQ-E
16675,06QJ5V-E
16678,000XM1-E
16701,07QT0J-E
16704,0723GX-E
16717,0M92J2-E
16720,0B2713-E
16722,0M7KCL-E
16741,07W1T5-E
16745,0M7JRZ-E
16753,068W04-E
16762,05W5QK-E
16790,0HH928-E
16791,06B5S8-E
16805,07XFHC-E
16812,07XPK6-E
16813,07MFQ8-E
16817,009X5M-E
16822,007WMG-E
16824,07RYSB-E
16825,0739NH-E
16826,007BZ4-E
16835,062KK7-E
16836,06SCW3-E
16845,07W5WC-E
16847,07M454-E
16855,003JMD-E
16883,006QYY-E
16885,082XQ2-E
16910,008SZ6-E
16934,0M7CQK-E
16945,008RT3-E
16966,05WCQK-E
16968,07YHW6-E
16970,0M7JWH-E
16981,0D62L9-E
16996,073479-E
17000,0BHD9D-E
17008,0CBC3M-E
17029,0FN7LR-E
17044,05KV62-E
17055,07SLDG-E
17058,002XCY-E
17062,07XKTM-E
17072,06K4N8-E
17102,006R1B-E
17103,07TCX9-E
17104,0D6NQP-E
17110,07P1QG-E
17111,07XN69-E
17117,0KTN2N-E
17123,0M85RJ-E
17128,-9999
17134,07RKGH-E
17137,06ZYMS-E
17138,0M7DNQ-E
17139,0808JV-E
17155,001720-E
17179,05KQ4M-E
17186,0066DZ-E
17219,0C78V8-E
17235,064CSQ-E
17236,0657PN-E
17237,061RWK-E
17245,07RXBD-E
17257,063XG0-E
17261,063ZJ2-E
17270,064366-E
17274,07CJ8G-E
17292,0614TZ-E
17296,05MVXJ-E
17304,07302G-E
17322,07CRKZ-E
17325,07RQ4V-E
17334,072THW-E
17346,07Y2NC-E
17347,05LX29-E
17389,07ZGWL-E
17392,00125W-E
17395,05W53N-E
17399,05L0B8-E
17425,07QK6M-E
17459,000N7V-E
17472,0GBPBS-E
17489,07706Q-E
17553,072W5T-E
17567,07PJP3-E
17607,080L60-E
17616,07RHHF-E
17620,0643VK-E
17654,07ZLG2-E
17656,000PGY-E
17659,07Y2NF-E
17700,076DQP-E
17755,05X6Z4-E
17766,07PSMW-E
17769,07Q23N-E
17786,000BWP-E
17797,0752LF-E
17799,07VHYF-E
17807,0644NM-E
17810,072TMM-E
17816,06LDNS-E
17824,07YNMR-E
17833,05M940-E
17859,064LFF-E
17867,06JY7X-E
17889,07XDL1-E
17903,06537R-E
17908,0D6905-E
17916,065BMP-E
17926,07PGXL-E
17930,06R7DK-E
17933,0M7T6L-E
17936,080060-E
17938,07CVPN-E
17941,086PQ9-E
17958,0727FT-E
17971,0C73SJ-E
17975,06Q9PJ-E
17978,083X27-E
17979,072JK8-E
17981,009CNN-E
17997,0830PB-E
18014,008F6C-E
18015,0G7C0D-E
18021,06P02Z-E
18024,06H30J-E
18028,09TXF2-E
18035,0C6LZ1-E
18046,07TW29-E
18050,07QY9P-E
18055,05P2P7-E
18063,07QHCG-E
18067,06SJBR-E
18070,06CZHX-E
18072,0J3BSF-E
18073,071B9C-E
18090,09ZNJH-E
18104,05S8LP-E
18105,0926CW-E
18108,07TS64-E
18122,007H0P-E
18141,0DWKFJ-E
18147,0910YQ-E
18161,07RT3Z-E
18171,0C6P9S-E
18174,07X5RD-E
18177,0M7GS6-E
18190,082M2S-E
18215,07P4C2-E
18217,-9999
18228,083G1T-E
18232,001XQ4-E
18235,061256-E
18245,083NK2-E
18272,0M83XB-E
18283,09TV0S-E
18284,0M7BB0-E
18287,080BKF-E
18288,002PSJ-E
18303,-9999
18311,05LPP9-E
18330,064RPP-E
18352,07PNBV-E
18354,06LNPL-E
18380,09YF62-E
18406,006RVR-E
18417,07RWWN-E
18422,0B3JLL-E
18425,07DG1M-E
18434,-9999
18440,06Z50H-E
18458,0710VJ-E
18488,06FRPS-E
18549,0M85R1-E
18566,07RL5X-E
18577,0JZC4S-E
18581,06L583-E
18582,06VPP7-E
18596,0M929X-E
18602,06GK0B-E
18606,002R9C-E
18619,07PJQ7-E
18622,083SY4-E
18625,05S12N-E
18664,0C2BGX-E
18677,-9999
18681,0LKV68-E
18719,0M8S65-E
18726,0M7ZNT-E
18734,07TDB4-E
18752,05MD01-E
18760,07VZB7-E
18780,05Z9N9-E
18786,0M8WMJ-E
18790,07TKTQ-E
18794,07Y5DY-E
18803,05FLM0-E
18835,061T34-E
18838,-9999
18840,064JYK-E
18841,0FQGRW-E
18869,068TYH-E
18876,001XQ4-E
18891,07PMXF-E
18894,071TFF-E
18898,0726W7-E
18902,071D3K-E
18909,07T5C0-E
18922,07PKHZ-E
18925,05SJN5-E
18931,080HB1-E
18934,0M8Y9R-E
18955,070VPT-E
18965,0LWZQQ-E
18985,080Z4F-E
18989,0HL554-E
19010,0GFNXZ-E
19025,0HFCTM-E
19081,-9999
19084,09HHKZ-E
19085,063Y8S-E
19086,0M6KLT-E
19091,0726W7-E
19097,0BYWXJ-E
19175,072KFW-E
19177,0CSMC2-E
19199,07TV49-E
19208,066GXM-E
19219,07Q6NX-E
19263,0657DH-E
19274,07T4DN-E
19279,063RFH-E
19322,06K4KF-E
19333,-9999
19335,002J0G-E
19348,0M8Y7Z-E
19351,064GXY-E
19377,0M7XDF-E
19389,07R1MF-E
19421,000LQ5-E
19467,06X57P-E
19474,05H4Y7-E
19480,06M7T9-E
19482,064L25-E
19496,05PF3D-E
19497,0899QP-E
19502,0084PF-E
19510,06FLF7-E
19512,09M6G6-E
19514,05MM6L-E
19531,063BKD-E
19537,05MQ7N-E
19538,0M7GSR-E
19541,000HYN-E
19543,05MJPZ-E
19546,07WN10-E
19552,05T265-E
19554,0DMK8L-E
19557,06XG43-E
19562,0M7PWY-E
19574,09DCLZ-E
19592,05S0FS-E
19598,002LYB-E
19605,07WBSS-E
19608,00B770-E
19619,008Z4Q-E
19626,06KJHZ-E
19627,0C24H1-E
19641,003JDB-E
19655,0C6VVH-E
19670,-9999
19672,064NGS-E
19675,06VDWW-E
19686,0FCCSW-E
19688,06WS1Q-E
19689,0611XT-E
19690,07XF3Q-E
19708,05KVND-E
19709,06ZQ1M-E
19710,0010BX-E
19720,0M808Z-E
19721,064M4P-E
19722,06SBR3-E
19727,0GDD3Q-E
19731,0DPBMK-E
19734,06Y55Z-E
19742,07P8ZC-E
19744,0805M8-E
19745,085NMF-E
19748,05ZK0S-E
19749,060XJB-E
19751,06V4SF-E
19759,07VDSS-E
19767,0M7P99-E
19772,0809RK-E
19795,0C5YRX-E
19797,07D1TB-E
19799,05M7Y2-E
19800,002K39-E
19805,072DR3-E
19807,062VNQ-E
19811,0LKV5V-E
19813,0KZ2M2-E
19824,0M8Y88-E
19826,07BVS9-E
19832,06M9WS-E
19834,000LCQ-E
19840,064KZB-E
19853,0DSKNL-E
19856,0M7NM2-E
19859,05M23B-E
19860,080RGH-E
19862,0CCBS5-E
19866,0M7SZF-E
19876,097ZDX-E
19880,064QSS-E
19886,05SLPS-E
19898,077RPP-E
19922,0703NJ-E
19930,07DNRW-E
19933,07ZJLK-E
19942,-9999
19943,0DL3Z2-E
19946,006BVZ-E
19955,06GG36-E
19972,06FZH9-E
19975,0M7Q0Z-E
19976,072GQX-E
19993,0021L5-E
19996,0GJ7XH-E
20000,05LP3H-E
20003,06R37V-E
20006,0M6F6X-E
20007,0064JT-E
20008,00C804-E
20016,06ZNSX-E
20028,07614T-E
20030,06ZK3Z-E
20033,095BM1-E
20055,007LW7-E
20078,-9999
20086,064C76-E
20104,0020HX-E
20107,05L7N8-E
20121,06ZW2D-E
20125,001KXR-E
20127,09RF8K-E
20145,06M63B-E
20164,05NYP6-E
20166,0BFMGF-E
20169,07XM62-E
20181,064VNJ-E
20190,0690PM-E
20211,05VS9X-E
20224,0M7DLT-E
20267,07BR2C-E
20278,07PR0H-E
20286,07S34Y-E
20292,07SKSP-E
20297,064BC0-E
20328,06HP4P-E
20332,0HWV6T-E
20335,0DRFJ0-E
20341,06Q2Z2-E
20342,083RSQ-E
20360,05L8HZ-E
20363,05RM7Z-E
20383,0KRTWS-E
20385,05MJQ1-E
20387,0GXM09-E
20388,062TTJ-E
20392,000BGZ-E
20433,0M7DKF-E
20465,0JNQYC-E
20478,09DCZ2-E
20485,084DLK-E
20491,08056Y-E
20498,0M7CVP-E
20524,07R36T-E
20527,0B0KV1-E
20536,06P526-E
20549,075P2B-E
20551,0699QL-E
20557,05WBKD-E
20565,05L5X1-E
20569,05RK5M-E
20661,05MFQK-E
20683,07P2Y3-E
20686,071ZG8-E
20688,0D7W9C-E
20699,06439X-E
20713,0861NG-E
20729,071F38-E
20731,06HQZB-E
20737,05RPD3-E
20746,004B4L-E
20748,002Y80-E
20773,0BS22Q-E
20782,009RTM-E
20794,06PL1S-E
20827,0619QP-E
20829,001XQ4-E
20834,0894L9-E
20835,001WVH-E
20844,05KYGS-E
20849,064Z1Y-E
20856,0JZY6N-E
20882,07P5JP-E
20890,064TLM-E
21020,0B1Z1L-E
21039,004C6V-E
21042,001DBH-E
21046,06WSS6-E
21053,07TYMN-E
21063,05Q038-E
21065,009G7S-E
21069,06NT1Z-E
21070,06530B-E
21072,00C593-E
21087,05WSWQ-E
21088,0B617H-E
21138,09VZZN-E
21144,06JBKQ-E
21148,05KTFD-E
21150,06R44X-E
21188,009HTB-E
21190,085W12-E
21191,0M2XJD-E
21203,007H07-E
21209,0064VZ-E
21214,006BPV-E
21216,007H93-E
21239,006HQQ-E
21250,00CDC1-E
21251,0CW856-E
21260,0BYHW3-E
21261,0650D5-E
21262,0M8V7C-E
21270,07ZDQD-E
21272,0M8Y6B-E
21274,0M90P9-E
21281,0DJY2K-E
21288,060Z4G-E
21291,07QR0H-E
21296,0D8F98-E
21297,0GZLXK-E
21305,07YST6-E
21306,05L48P-E
21314,0011MF-E
21326,06R0RL-E
21329,00B1ZL-E
21333,07RGCT-E
21340,07XXB1-E
21345,0M86KF-E
21360,06WKF1-E
21361,071678-E
21365,0M7SZS-E
21370,06W8RL-E
21378,089861-E
21388,05HZ89-E
21391,05MHRZ-E
21395,0M5Z2D-E
21401,06HTWW-E
21407,07PMBB-E
21408,003MC9-E
21412,06NMSH-E
21415,0M844Y-E
21417,0BSG5N-E
21426,0M91K7-E
21430,077Z0P-E
21450,07ZG95-E
21456,0M6DJ0-E
21457,0M8ZJL-E
21466,0801M7-E
21469,0LSJ20-E
21480,07PZP5-E
21497,07XGR8-E
21499,09LLL2-E
21509,064PP9-E
21511,0M8YXV-E
21513,077MH1-E
21516,0078JB-E
21522,07XVX8-E
21526,09M3K6-E
21528,05W4NL-E
21531,07S6JL-E
21532,063PDK-E
21533,07SXHP-E
21551,07P9JY-E
21554,0G6DYM-E
21559,05LRWH-E
21562,-9999
21570,06ZY15-E
21574,07X593-E
21576,00BD15-E
21584,07YQCJ-E
21596,073SCR-E
21606,069PZQ-E
21609,07W7TF-E
21610,009FJC-E
21612,0093SL-E
21622,09D1YK-E
21630,0CDRHL-E
21632,06KMT1-E
21646,05MR71-E
21647,07CWMQ-E
21650,07BLTM-E
21651,00BXZM-E
21653,00CD71-E
21658,07VFT3-E
21662,081V7W-E
21665,09HY46-E
21667,008ZSW-E
21670,07405T-E
21671,06L95X-E
21675,008J65-E
21677,06ZQXR-E
21684,0CMCXK-E
21685,00BD71-E
21686,0LMW5H-E
21688,07L4MY-E
21689,00BCKK-E
21693,05PRP3-E
21700,071FCC-E
21706,09JKLF-E
21716,09SH49-E
21719,07CD0J-E
21728,07QV3M-E
21742,064TKC-E
21768,0BNK97-E
21778,0611WJ-E
21779,061SRC-E
21781,06VG14-E
21820,0077ZL-E
21826,05Q038-E
21832,0LMWR0-E
21833,0664YW-E
21834,0FG5NP-E
21835,0651K5-E
21837,0641KM-E
21844,0701C1-E
21848,07QQJ3-E
21849,007QS4-E
21886,000NX1-E
21896,000XN9-E
21900,07S09H-E
21905,077YC1-E
21912,061RXW-E
21917,05L0G0-E
21919,0805LV-E
21928,00C576-E
21931,07RVP4-E
21939,-9999
21944,09LGPQ-E
21952,076DQP-E
21960,0708BN-E
21966,0LT0HF-E
21973,05X70B-E
21975,00C8F1-E
21976,0753ND-E
22003,06T0JS-E
22024,0M8X3X-E
22041,07NJPW-E
22049,0085Q0-E
22056,0715SQ-E
22065,07T5CP-E
22084,05V0LK-E
22088,0M7DN5-E
22099,06KPZN-E
22100,07QSZ3-E
22102,0DJ9P0-E
22105,07PR9H-E
22138,074J6R-E
22144,075C13-E
22150,064B5W-E
22153,0611VB-E
22164,06VWVG-E
22172,09MMB7-E
22180,063XM8-E
22184,00BH8Q-E
22196,07TYQ7-E
22198,072206-E
22204,05LF5R-E
22206,0M7T1Y-E
22208,07LZFZ-E
22209,0099BY-E
22210,09LDW2-E
22211,07WJDQ-E
22212,0BB8Z0-E
22214,009KM4-E
22216,0M7DN2-E
22219,065599-E
22220,07PTNQ-E
22223,0B1KYB-E
22232,07VD9C-E
22239,06PR3N-E
22262,05KSXT-E
22263,07ZC9B-E
22274,07LZ5T-E
22276,066VQV-E
22284,0C2S07-E
22293,064869-E
22311,07PSJ9-E
22320,007G5X-E
22321,0D4F9Z-E
22334,08H5F7-E
22348,07RPTM-E
22357,0C6FN4-E
22371,064QQR-E
22375,0651F9-E
22387,0861F3-E
22388,0M7SDB-E
22389,086KJS-E
22395,09LB4F-E
22400,003Q2V-E
22403,06HZW4-E
22408,0H124S-E
22411,0CMG9Y-E
22417,0B5ZFC-E
22419,07P1T5-E
22420,07R8D1-E
22422,07VPP0-E
22423,05L2HY-E
22427,0B3L1S-E
22430,0740JV-E
22438,07XHXG-E
22448,063ZJT-E
22453,0H30K1-E
22458,0BHDK6-E
22466,09SGHM-E
22469,009ZJ3-E
22477,0C8HQ0-E
22484,0CZLJ6-E
22495,0FQ21Y-E
22496,0M7SW4-E
22507,064BCT-E
22508,0656NV-E
22512,080WFB-E
22517,0DLHG9-E
22518,000C7X-E
22521,07R7ZW-E
22522,06RCPT-E
22523,0LQH0V-E
22525,0M7SXF-E
22546,07BLBZ-E
22547,072NKZ-E
22549,0B5BJP-E
22553,0GCHWF-E
22556,05RD0X-E
22558,009NSX-E
22563,0M8RZZ-E
22567,07QSMG-E
22577,07DBYH-E
22578,0G29GX-E
22581,002WRR-E
22586,0M7P5P-E
22590,005YXV-E
22595,09GYV3-E
22598,07P3VG-E
22604,05LFZV-E
22605,05W96Z-E
22609,00BFB5-E
22610,06KDZQ-E
22614,0JHK8B-E
22615,09D68D-E
22622,07121W-E
22627,0KKYTK-E
22629,00C2YV-E
22631,0616D5-E
22633,0BFX9B-E
22637,09W265-E
22638,007W4J-E
22643,00CMDL-E
22644,09TBWZ-E
22649,09Z3MX-E
22671,089S75-E
22683,00B94R-E
22695,07YJ4L-E
22698,0DCG7P-E
22713,07PW4P-E
22718,008QQT-E
22719,09JSFL-E
22721,0CPL67-E
22723,007K4L-E
22741,00BQP1-E
22744,006H4X-E
22745,0773Z9-E
22757,078QCB-E
22759,07P6B1-E
22763,0M7DK8-E
22772,07VNDV-E
22773,0FT6MP-E
22777,06409R-E
22780,0M7GPW-E
22787,073SCR-E
22794,06GWS1-E
22796,0GBPBJ-E
22808,070MM2-E
22816,0M7PY6-E
22817,07X2BL-E
22822,05L3H0-E
22825,09LRRK-E
22831,06Q8S7-E
22835,0M7KD8-E
22842,065230-E
22872,082R4B-E
22873,07PTQP-E
22886,071NX4-E
22890,0FGP8F-E
22891,008D2Y-E
22893,07Q013-E
22897,05PX2D-E
22899,07XCV5-E
22902,06DW58-E
22904,0651NZ-E
22905,05QQGP-E
22910,07M9MF-E
22911,06HZ3F-E
22913,0M8Z07-E
22924,0M7ZHB-E
22932,009V1Z-E
22942,0CRN8J-E
22952,0DX17J-E
22953,0M7XD1-E
22957,05TSKR-E
22961,07CTMV-E
22967,086SHM-E
22969,07SYLV-E
22977,0M7T55-E
22980,0M7SV5-E
22981,0CCGBN-E
22988,0710W4-E
23015,071ZLV-E
23018,064KYR-E
23028,07GW0C-E
23032,000X6P-E
23044,0M7SDC-E
23045,064QVQ-E
23050,0M7MZX-E
23051,08356C-E
23065,063VJS-E
23069,073721-E
23073,07P7T9-E
23086,05VGVD-E
23093,081F8X-E
23098,000PHD-E
23107,0DTQ8Z-E
23111,006S50-E
23114,064STN-E
23119,0092CK-E
23121,05XDLF-E
23124,0M8VZS-E
23127,07GMX2-E
23131,0B7W95-E
23137,05M967-E
23140,077CR6-E
23144,0643Z2-E
23152,0CC6S6-E
23154,0655KV-E
23157,00CVMQ-E
23159,07PLKM-E
23164,07PC9T-E
23181,0645Q7-E
23192,05L0B8-E
23193,05LHKP-E
23203,0GWXPW-E
23206,0761GD-E
23213,077B0D-E
23214,07PR08-E
23218,05KVY1-E
23221,0CKFBL-E
23226,083N4P-E
23227,07YJ97-E
23230,066X25-E
23234,063PNB-E
23239,089MDW-E
23240,0D3BWD-E
23241,07RLHW-E
23268,06ZNST-E
23283,007FR6-E
23294,0BF9JB-E
23295,09K04T-E
23300,076BYL-E
23304,06ZWZF-E
23305,00F3YL-E
23316,081LQ8-E
23317,094RC9-E
23319,008L48-E
23320,0064CT-E
23321,0B091D-E
23327,0CHZNF-E
23330,0DPB13-E
23334,0604DQ-E
23340,008Z6D-E
23341,07P9WV-E
23343,064JPJ-E
23350,0M7DSK-E
23356,0CHDVB-E
23360,0GFLZ0-E
23361,09YSMQ-E
23370,0C9NFD-E
23371,007HJ1-E
23381,06R99B-E
23401,05WQZM-E
23404,064L8G-E
23406,05W69Y-E
23407,05ZRB6-E
23410,06TM0T-E
23411,07KSH3-E
23414,09Z1LJ-E
23423,07PRWK-E
23429,063X2W-E
23440,0JS3KN-E
23446,05SBQS-E
23449,07P9ML-E
23454,05NNCN-E
23459,00BJ7Y-E
23460,0087LC-E
23461,008R2R-E
23467,008Y5T-E
23470,0BHJBQ-E
23475,0600FX-E
23476,07HDSX-E
23477,006RL6-E
23478,09J1YH-E
23479,09RXK0-E
23480,00C6QF-E
23490,00C6K3-E
23504,06JHW6-E
23510,06L6JM-E
23515,05M167-E
23516,00BQL7-E
23519,00C370-E
23522,003Q3K-E
23523,008Q5C-E
23532,0BK5CM-E
23534,0647TS-E
23536,09HXSH-E
23542,0FRS1F-E
23545,07FDNM-E
23547,007QS4-E
23549,005YXV-E
23558,06WB07-E
23559,0M7P4K-E
23560,008DHG-E
23563,077MZ4-E
23565,064R4T-E
23569,008825-E
23581,063XYD-E
23585,0015GB-E
23591,080Z6F-E
23594,00B9RW-E
23607,084VJH-E
23611,07KK3G-E
23612,00B2FM-E
23617,06XQCN-E
23620,0089DW-E
23623,00BKDV-E
23649,07PFN5-E
23651,0H8QL8-E
23653,000F5G-E
23662,064Q70-E
23666,0776ST-E
23670,0658DR-E
23677,05RK9D-E
23694,064FFQ-E
23696,063TGS-E
23699,007B6W-E
23700,06JMNH-E
23705,064DSG-E
23709,09P057-E
23711,00BMBF-E
23718,0GZCLH-E
23720,0DLKCC-E
23721,0653Q1-E
23724,074057-E
23727,003MYN-E
23730,0D8TBR-E
